Date,Open,High,Low,Close,Adj Close,Volume,Mkt-RF,SMB,HML,RF,Yest_Close,stock_return,SMA_20,SMA_50,EMA_12,EMA_26,MACD,RSI,ADS_Index
2020-09-14,126.98332977294922,140.0,124.43333435058594,139.8733367919922,139.8733367919922,249061800,1.59,1.19,-0.8,0.0,124.23999786376953,0.12583177074233998,136.09026718139648,114.18750717163086,132.40486605574054,127.10190950097981,5.302956554760726,56.75343353584775,1.48608
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,0.57,-0.27,-1.44,0.0,139.8733367919922,0.07182685140266348,137.46746711730958,115.3571337890625,135.09950176546434,128.79213829119948,6.307363474264861,60.75640905082489,1.4547
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,-0.39,0.76,1.31,0.0,149.9199981689453,-0.01778729846250803,138.5398334503174,116.44905364990234,136.96932094247222,130.15963370785252,6.809687234619702,59.19032697312303,1.42547
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,-0.85,0.36,0.2,0.0,147.25332641601562,-0.04149312452942336,139.33523292541503,117.45074676513671,137.61147553680945,130.97324052991263,6.638235006896821,55.650761808105074,1.39838
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,-0.88,0.79,-0.21,0.0,141.14332580566406,0.044210418434915834,140.03163261413573,118.5393733215332,139.1148379617354,132.18880280909156,6.926035152643834,58.387607200685565,1.3734
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,-1.08,-2.03,-1.89,0.0,147.38333129882812,0.01637451166870313,140.68819923400878,119.47577316284179,140.75819541023043,133.49308862893315,7.265106781297277,59.43036076496266,1.30833
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,1.02,-0.14,-1.63,0.0,149.79666137695312,-0.05598694682346288,141.04469947814943,120.30789321899414,140.8584736028272,134.0795267795388,6.778946823288379,54.33477899982867,1.28613
2020-09-23,135.05332946777344,137.38333129882812,125.2933349609375,126.78666687011719,126.78666687011719,285222600,-2.48,-0.71,0.16,0.0,141.41000366210938,-0.10341090738483937,140.6395664215088,120.82122650146485,138.69358025933334,133.53931493439646,5.154265324936887,46.799955320685136,1.26319
2020-09-24,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,129.26333618164062,289683300,0.25,-0.21,0.38,0.0,126.78666687011719,0.019534146394593586,139.9255001068115,121.3451466369629,137.24277347814984,133.22257576752565,4.020197710624188,48.112352810701275,1.2395
2020-09-25,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,135.77999877929688,201625500,1.72,0.14,-1.35,0.0,129.26333618164062,0.050413851213766035,139.25200004577636,122.05989334106445,137.01773121678784,133.41201450913834,3.605716707649492,51.50247145709708,1.21506
2020-09-28,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,140.39999389648438,149158800,1.66,0.73,1.05,0.0,135.77999877929688,0.034025594039789726,138.8939998626709,122.86677322387695,137.53807932135655,133.9296426119047,3.608436709451837,53.80672688732796,1.13944
2020-09-29,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,139.69000244140625,150657900,-0.42,0.76,-1.34,0.0,140.39999389648438,-0.005056919415549229,137.57316627502442,123.46990661621093,137.8691444167488,134.35633593260854,3.5128084841402654,53.38692708963016,1.11656
2020-09-30,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,143.00332641601562,144436800,0.79,-0.73,0.15,0.0,139.69000244140625,0.023719120314277087,136.80583229064942,124.23882644653321,138.65901857048217,134.99685374619426,3.6621648242879132,55.14568219414519,1.09522
2020-10-01,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,149.3866729736328,152224500,0.79,1.04,-0.54,0.0,143.00332641601562,0.04463774876849498,136.81899909973146,125.10345321655274,140.30942694019765,136.06276628156007,4.24666065863758,58.40208696986672,1.07541
2020-10-02,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,138.3633270263672,214290000,-0.96,1.09,2.45,0.0,149.3866729736328,-0.07379069181901707,136.9538318634033,125.85329315185547,140.0100269534545,136.23317818858283,3.776848764871687,51.4548777929898,1.05512
2020-10-05,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,141.89332580566406,134168400,1.93,1.02,-0.1,0.0,138.3633270263672,0.025512531789758,137.0764980316162,126.8018263244629,140.29976523840983,136.6524483824407,3.6473168559691374,53.36786941768698,0.994188
2020-10-06,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,137.9933319091797,147438900,-1.28,0.74,0.26,0.0,141.89332580566406,-0.027485393511924406,138.472664642334,127.50889297485351,139.9449293416052,136.75177308812508,3.1931562534801117,50.9777363927238,0.977644
2020-10-07,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,141.76666259765625,129383100,1.84,0.53,0.22,0.0,137.9933319091797,0.0273442972661895,139.45633125305176,128.3755728149414,140.22519599638227,137.12324638512737,3.101949611254895,53.16335129852203,0.963448
2020-10-08,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,141.97332763671875,121263300,0.8,0.03,0.99,0.0,141.76666259765625,0.0014577830589764952,140.36599769592286,129.21622604370117,140.4941393256648,137.48251166302302,3.0116276626417857,53.286194848388895,0.951597
2020-10-09,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,144.6666717529297,86777100,0.93,0.01,-1.41,0.0,141.97332763671875,0.018970775433979153,141.38733139038087,130.12623947143555,141.13606739139786,138.01467166968277,3.121395721715089,54.94471885868783,0.942084
2020-10-12,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,147.43333435058594,116373300,1.53,-0.83,-0.08,0.0,144.6666717529297,0.019124395163948475,141.76533126831055,131.16722610473633,142.1048776928114,138.7123503867867,3.3925273060247036,56.64742783519725,0.923587
2020-10-13,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,148.88333129882812,103391100,-0.41,0.17,-1.73,0.0,147.43333435058594,0.009834932884270245,141.7134979248047,132.1648927307129,143.14771670912168,139.46575638027124,3.681960328850437,57.55282490986706,0.915482
2020-10-14,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,153.76666259765625,143639100,-0.65,0.09,0.02,0.0,148.88333129882812,0.032799718116372924,142.0391647338867,133.25755935668946,144.78140069197315,140.52508276674422,4.256317925228927,60.54162710846471,0.905742
2020-10-15,150.10333251953125,152.19000244140625,147.5,149.6266632080078,149.6266632080078,107017200,-0.08,0.9,1.15,0.0,153.76666259765625,-0.026923907430319298,142.4633316040039,134.27006591796874,145.52682569444002,141.1992739105415,4.327551783898514,56.88472910813764,0.894365
2020-10-16,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,146.55667114257812,98327700,-0.06,-0.18,0.06,0.0,149.6266632080078,-0.02051768046956878,142.4219985961914,135.21509262084962,145.68526345569205,141.59611814995165,4.089145305740402,54.26704871072598,0.881344
2020-10-19,148.74667358398438,149.0,142.9566650390625,143.61000061035156,143.61000061035156,108863400,-1.53,0.35,0.31,0.0,146.55667114257812,-0.020106014344170555,142.11266555786133,136.15034591674805,145.3659922487166,141.74529462849978,3.6206976202168164,51.802969891207326,0.832637
2020-10-20,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,140.64666748046875,94968900,0.34,-0.24,1.26,0.0,143.61000061035156,-0.020634587544658866,142.0744987487793,137.07185256958007,144.63994228437076,141.66391483975676,2.9760274446140045,49.37491589257748,0.813513
2020-10-21,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,140.8800048828125,97111500,-0.36,-0.47,0.41,0.0,140.64666748046875,0.0016590325709363357,142.77916564941407,138.05693267822267,144.0614903764387,141.60584743553866,2.4556429409000486,49.57533322842539,0.792976
2020-10-22,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,141.92999267578125,119979600,0.67,0.61,1.03,0.0,140.8800048828125,0.007453064711647022,143.4124984741211,138.8225192260742,143.73356765326065,141.62985819407515,2.1037094591854952,50.52450379032128,0.771019
2020-10-23,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,140.2100067138672,101151000,0.38,0.41,0.03,0.0,141.92999267578125,-0.01211855175560478,143.6339988708496,139.46538604736327,143.1914813548924,141.52468401035605,1.6667973445363486,48.9006707446913,0.747633
2020-10-26,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,140.0933380126953,84717600,-1.85,-0.28,-0.39,0.0,140.2100067138672,-0.0008320996760949168,143.61866607666016,140.06630615234374,142.71484391763133,141.4186583808997,1.2961855367316275,48.78613267625126,0.669888
2020-10-27,141.25332641601562,143.5,140.03334045410156,141.55999755859375,141.55999755859375,68059500,-0.23,-0.07,-2.33,0.0,140.0933380126953,0.010469159823756418,143.71216583251953,140.44998611450194,142.53717524701017,141.42912794961777,1.1080472973924032,50.36020488990215,0.642842
2020-10-28,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,135.33999633789062,76354200,-3.41,0.01,0.58,0.0,141.55999755859375,-0.043938975190562404,143.3289993286133,140.64066604614257,141.42991695329945,140.9780811635639,0.45183578973555427,44.161177373232505,0.615393
2020-10-29,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,136.94332885742188,67965900,1.13,0.18,0.27,0.0,135.33999633789062,0.011846701366300918,142.70683212280272,140.8748258972168,140.73967263085675,140.67921062236817,0.06046200848857097,46.00618392723326,0.58753
2020-10-30,135.63333129882812,135.8633270263672,126.37000274658203,129.34666442871094,129.34666442871094,127533900,-1.45,-0.8,1.87,0.0,136.94332885742188,-0.05547305218949498,142.25599899291993,140.79265243530273,138.98690213821894,139.83976275617135,-0.8528606179524161,39.368787924595075,0.559244
2020-11-02,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,133.50332641601562,87063300,1.17,0.54,0.98,0.0,129.34666442871094,0.03213582666134866,141.8364990234375,140.7294123840332,138.14327510403382,139.37039710134502,-1.227121997311201,44.119394566310135,0.471631
2020-11-03,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,141.3000030517578,103055100,1.93,1.01,-0.19,0.0,133.50332641601562,0.0584006170111943,142.0018325805664,140.8698124694824,138.6289255575298,139.51333087544967,-0.8844053179198568,51.75516924446179,0.441338
2020-11-04,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,140.32666015625,96429300,2.25,-1.49,-5.02,0.0,141.3000030517578,-0.0068884846035798,141.9298324584961,140.97855911254882,138.89011549579448,139.57357748884226,-0.6834619930477857,50.82152648957947,0.410466
2020-11-05,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,146.02999877929688,85243500,2.13,1.0,0.52,0.0,140.32666015625,0.04064330054386215,142.132666015625,141.02826583862304,139.98855907787177,140.05183091776485,-0.06327183989307628,55.84760473142666,0.379002
2020-11-06,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,143.31666564941406,65118000,0.01,-0.86,-0.93,0.0,146.02999877929688,-0.018580655704747498,142.0651657104492,140.90959915161133,140.50057547349365,140.29367052751664,0.2069049459770156,53.0688359819861,0.346935
2020-11-09,146.5,150.8333282470703,140.3333282470703,140.4199981689453,140.4199981689453,104499000,0.86,0.8,6.73,0.0,143.31666564941406,-0.020211658339544913,141.7144989013672,140.76679916381835,140.4881789651016,140.30302813058543,0.18515083451617897,50.1973365255714,0.248592
2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,136.7866668701172,90852600,-0.17,1.56,2.17,0.0,140.4199981689453,-0.0258747425310226,141.10966567993165,140.180399017334,139.91871556587324,140.0425569261063,-0.12384136023305814,46.77829331947855,0.217189
2020-11-11,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,139.0433349609375,52073100,0.88,-0.57,-1.75,0.0,136.7866668701172,0.016497719715351224,140.3734992980957,139.79426559448243,139.78404162665237,139.96854048424194,-0.18449885758957407,49.09735160980427,0.186723
2020-11-12,138.35000610351562,141.0,136.5066680908203,137.25332641601562,137.25332641601562,59565300,-0.94,-0.23,-1.19,0.0,139.0433349609375,-0.012873745767280077,139.75483245849608,139.5568653869629,139.39470082501595,139.7674135162252,-0.37271269120924444,47.33545068423087,0.15718
2020-11-13,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,136.1666717529297,59313300,1.31,0.62,1.14,0.0,137.25332641601562,-0.007917146283160242,139.23533248901367,139.5668653869629,138.8980809677719,139.5006919041292,-0.6026109363573084,46.250375557304636,0.128551
2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,136.02999877929688,80515800,1.22,0.77,1.99,0.0,136.1666717529297,-0.0010037182511209606,138.85633239746093,139.4986653137207,138.45683755416036,139.243603524512,-0.7867659703516381,46.107216780799135,0.0504559
2020-11-17,153.38999938964844,154.0,144.336669921875,147.20333862304688,147.20333862304688,183564900,-0.19,0.6,-0.01,0.0,136.02999877929688,0.0821387925017796,139.18416595458984,140.24133209228515,139.80245310321982,139.83321353181088,-0.030760428591065647,57.64855138806649,0.0302128
2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,162.2133331298828,234132000,-0.93,-0.03,0.01,0.0,147.20333862304688,0.10196775866118772,140.25083236694337,141.0437321472168,143.2502807996295,141.49100016870509,1.7592806309244224,67.66617502362196,0.0132534
2020-11-19,164.0,169.5366668701172,162.52333068847656,166.42333984375,166.42333984375,187425900,0.59,0.47,-0.76,0.0,162.2133331298828,0.025953518324515725,141.4754997253418,141.89659896850586,146.81536680641727,143.33784014463433,3.477526661782946,69.82227954854791,-0.000428825
2020-11-20,165.99667358398438,167.5,163.02000427246094,163.20333862304688,163.20333862304688,98735700,-0.51,0.68,-0.6,0.0,166.42333984375,-0.019348255020757845,142.6251663208008,142.6758657836914,149.3365932397449,144.80935855044265,4.527234689302247,66.18695602060703,-0.010839
2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,173.9499969482422,150780900,0.83,0.87,1.56,0.0,163.20333862304688,0.06584827501609526,144.31799926757813,143.3573989868164,153.12327073335987,146.96792435768705,6.155346375672821,71.51706274790482,-0.0274216
2020-11-24,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,185.1266632080078,160945500,1.56,-0.11,2.77,0.0,173.9499969482422,0.06425217853318604,146.49633255004883,144.06153228759766,158.0468695756134,149.79449760585896,8.25237196975445,75.79119965789258,-0.0346756
2020-11-25,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,191.3333282470703,146790600,0.03,0.0,-1.33,0.0,185.1266632080078,0.033526586238356755,149.2959991455078,144.94313232421874,163.16786321737604,152.87144802372646,10.29641519364958,77.78482735062069,-0.0436221
2020-11-27,193.72000122070312,199.5933380126953,192.81666564941406,195.25332641601562,195.25332641601562,112683300,0.43,0.47,-1.63,0.0,191.3333282470703,0.020487795852708872,152.2114990234375,146.02533233642578,168.10408832485905,156.01084642315527,12.093241901703777,78.96314874902157,-0.0666067
2020-11-30,200.73666381835938,202.60000610351562,184.836669921875,189.1999969482422,189.1999969482422,189009300,-0.53,-0.99,-2.07,0.0,195.25332641601562,-0.031002439645386314,155.20416564941405,146.86166564941405,171.34961272845644,158.46930201760614,12.880310710850296,72.56256168566615,-0.10529
2020-12-01,199.19667053222656,199.28334045410156,190.68333435058594,194.9199981689453,194.9199981689453,120310500,0.98,-0.27,0.53,0.0,189.1999969482422,0.03023256507909932,158.27499923706054,147.7641323852539,174.97582587314702,161.169353584372,13.806472288775012,74.65331596857375,-0.107295
2020-12-02,185.47999572753906,190.51333618164062,180.40333557128906,189.60667419433594,189.60667419433594,143327100,0.11,-0.09,1.08,0.0,194.9199981689453,-0.027258998689319167,160.69033279418946,148.72806579589843,177.2267256148684,163.27582177770267,13.950903837165725,69.36570949133906,-0.102764
2020-12-03,196.67333984375,199.6566619873047,194.14332580566406,197.7933349609375,197.7933349609375,127656000,0.18,0.5,-0.09,0.0,189.60667419433594,0.043177070645787005,163.56366653442382,150.14819915771486,180.39081936041748,165.83267460609042,14.55814475432706,72.58741071992273,-0.0916966
2020-12-04,197.00332641601562,199.67999267578125,195.1666717529297,199.67999267578125,199.67999267578125,88203900,1.02,1.46,0.83,0.0,197.7933349609375,0.009538530280690948,166.24616622924805,151.55653228759766,183.35838448585807,168.33988335199345,15.018501133864618,73.28469297061929,-0.0740874
2020-12-07,201.63999938964844,216.26333618164062,201.01666259765625,213.9199981689453,213.9199981689453,168929100,0.03,0.24,-1.02,0.0,199.67999267578125,0.07131413268972542,169.7763328552246,153.11933227539063,188.06017120633302,171.71618815324916,16.34398305308386,77.86190056119845,0.0127005
2020-12-08,208.50332641601562,217.0933380126953,206.1666717529297,216.6266632080078,216.6266632080078,192795000,0.47,1.02,-0.7,0.0,213.9199981689453,0.012652697560911936,173.58666610717773,154.6438656616211,192.4550161296676,175.0428900091572,17.412126120510408,78.61200135917265,0.0458303
2020-12-09,217.89666748046875,218.10667419433594,196.0,201.4933319091797,201.4933319091797,213873600,-1.03,-0.06,1.28,0.0,216.6266632080078,-0.0698590426253157,176.82199935913087,155.87993225097657,193.84552624959255,177.00218200175146,16.843344247841088,65.29149800428573,0.0801861
2020-12-10,191.4566650390625,209.25,188.77999877929688,209.02333068847656,209.02333068847656,201249600,0.24,1.12,-0.47,0.0,201.4933319091797,0.037370957678594136,180.3209991455078,157.2003323364258,196.18057308634394,179.37411894150887,16.806454144835072,68.18063625405013,0.115781
2020-12-11,205.00332641601562,208.0,198.93333435058594,203.3300018310547,203.3300018310547,139425000,-0.2,-0.38,-0.71,0.0,209.02333068847656,-0.027237767375868093,183.62483291625978,158.27919891357422,197.28048520091482,181.14862878517894,16.131856415735882,63.85282214418894,0.152628
2020-12-14,206.3333282470703,214.25,203.39999389648438,213.27667236328125,213.27667236328125,156121800,-0.28,0.58,-1.53,0.0,203.3300018310547,0.04891885330572698,187.48033294677734,159.7774658203125,199.74143707204811,183.52848386503837,16.212953207009747,67.7092231558828,0.267081
2020-12-15,214.42666625976562,215.63333129882812,207.93333435058594,211.0833282470703,211.0833282470703,135214500,1.28,1.08,0.36,0.0,213.27667236328125,-0.01028403196611649,191.232999420166,161.16126586914064,201.48634340666692,185.5695834488926,15.916759957774332,66.03619384267401,0.301588
2020-12-16,209.41000366210938,210.8333282470703,201.6666717529297,207.58999633789062,207.58999633789062,126287400,0.17,-0.43,-0.37,0.0,211.0833282470703,-0.01654953964479273,194.2523323059082,162.55319915771486,202.4253669345475,187.20072514437393,15.224641790173564,63.35128877962285,0.333672
2020-12-17,209.39666748046875,219.60667419433594,206.5,218.63333129882812,218.63333129882812,168810300,0.79,0.69,-0.7,0.0,207.58999633789062,0.053197818564255164,197.07333221435547,164.0905325317383,204.9188999136676,189.52906634100017,15.389833572667413,67.80732798103742,0.363344
2020-12-18,222.96665954589844,231.6666717529297,209.51333618164062,231.6666717529297,231.6666717529297,666378600,-0.12,0.07,-1.17,0.0,218.63333129882812,0.05961277896958716,200.33549880981445,165.8843994140625,209.03394173509253,192.65037044558753,16.383571289505,72.1163618893586,0.390616
2020-12-21,222.0800018310547,222.8333282470703,215.35667419433594,216.6199951171875,216.6199951171875,174135900,-0.23,0.13,-0.05,0.0,231.6666717529297,-0.0649496818937742,203.00633163452147,167.32346588134766,210.20102687079947,194.42589819903938,15.775128671760086,61.827362568245555,0.459373
2020-12-22,216.0,216.6266632080078,204.7433319091797,213.44667053222656,213.44667053222656,155148000,0.06,1.21,-1.61,0.0,216.6199951171875,-0.014649269026362162,204.9811653137207,168.64373260498047,210.70035666486518,195.834844297794,14.865512367071176,59.88679403273321,0.479625
2020-12-23,210.73333740234375,217.1666717529297,207.52333068847656,215.32666015625,215.32666015625,99519000,0.1,0.38,2.03,0.0,213.44667053222656,0.008807772074100323,206.4911651611328,169.9725991821289,211.4120956635398,197.27868250953148,14.13341315400831,60.674293800308845,0.498764
2020-12-24,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789062,220.58999633789062,68596800,0.21,-0.41,-0.19,0.0,215.32666015625,0.024443495189222408,207.95399856567383,171.3090658569336,212.82408038267067,199.00544649681734,13.81863388585333,62.87192988609938,0.516798
2020-12-28,224.836669921875,227.13333129882812,220.26666259765625,221.22999572753906,221.22999572753906,96835800,0.46,-0.73,0.36,0.0,220.58999633789062,0.0029013074041132534,209.25283203125,172.7411325073242,214.11729812803503,200.6517094027967,13.46558872523832,63.14165304300367,0.581219
2020-12-29,220.3333282470703,223.3000030517578,218.3333282470703,221.99667358398438,221.99667358398438,68732400,-0.4,-1.53,0.24,0.0,221.22999572753906,0.0034655239852263635,210.8926658630371,174.24993255615234,215.3295097366426,202.23281786066246,13.096691875980127,63.48388336636807,0.600248
2020-12-30,224.0,232.1999969482422,222.7866668701172,231.5933380126953,231.5933380126953,128538000,0.27,1.01,0.03,0.0,221.99667358398438,0.0432288658824448,212.7263328552246,176.0095993041992,217.83163716372763,204.4076712052575,13.423965958470149,67.54592143547322,0.621424
2020-12-31,233.3300018310547,239.57333374023438,230.3733367919922,235.22332763671875,235.22332763671875,148949700,0.39,-0.89,0.41,0.0,231.5933380126953,0.01567398119122257,215.00716552734374,177.9011325073242,220.50728185188012,206.69031242240277,13.816969429477354,68.95278446919893,0.644755
2021-01-04,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,243.2566680908203,145914600,-1.41,0.22,0.58,0.0,235.22332763671875,0.03415197180829077,217.28033218383788,179.94866577148437,224.00718742710168,209.39893136080406,14.608256066297628,71.86002955290897,0.726434
2021-01-05,241.22000122070312,246.94667053222656,239.73333740234375,245.0366668701172,245.0366668701172,96735600,0.86,1.23,0.49,0.0,243.2566680908203,0.007317368906131319,219.54816589355468,182.0107992553711,227.24249195679639,212.03876362075317,15.203728336043213,72.47505580025269,0.741918
2021-01-06,252.8300018310547,258.0,249.6999969482422,251.9933319091797,251.9933319091797,134100000,0.79,2.14,3.94,0.0,245.0366668701172,0.02839030226749661,221.45183258056642,184.24646575927736,231.05031348793227,214.99836127174774,16.05195221618453,74.79375415011785,0.756228
2021-01-07,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,272.0133361816406,154496700,1.76,0.33,-0.83,0.0,251.9933319091797,0.07944656360858111,224.22116622924804,186.88486572265626,237.35231697927202,219.22169274655462,18.130624232717395,80.01209877335235,0.769368
2021-01-08,285.3333435058594,294.8299865722656,279.46331787109375,293.3399963378906,293.3399963378906,225166500,0.51,-0.75,-1.37,0.0,272.0133361816406,0.07840299470467445,228.8134994506836,189.9204656982422,245.96580611136721,224.71193745702396,21.25386865434325,83.84819160976886,0.781345
2021-01-11,283.1333312988281,284.80999755859375,267.8733215332031,270.39666748046875,270.39666748046875,177904800,-0.51,0.26,1.26,0.0,293.3399963378906,-0.07821411721500827,231.8821662902832,192.62159912109374,249.72440016815207,228.09599153283472,21.628408635317356,68.59580697240786,0.804435
2021-01-12,277.0,289.3333435058594,275.7799987792969,283.14666748046875,283.14666748046875,138812100,0.38,1.29,1.21,0.0,270.39666748046875,0.04715294799600648,235.8729995727539,195.54566589355468,254.86628744697003,232.1738193808076,22.692468066162434,71.67893825195262,0.800001
2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,284.8033447265625,99937500,0.07,-0.93,-0.46,0.0,283.14666748046875,0.005850950889994233,239.44933319091797,198.6547994995117,259.4719885669073,236.0723027397524,23.39968582715494,72.062734461248,0.78852
2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,281.6666564941406,93798900,-0.11,2.03,1.12,0.0,284.8033447265625,-0.011013523157297837,242.97849960327147,201.61806610107422,262.88655286340475,239.44966227711447,23.436890586290275,70.12505257019293,0.769985
2021-01-15,284.0,286.6333312988281,273.0333251953125,275.38665771484375,275.38665771484375,116332800,-0.86,-0.49,-0.76,0.0,281.6666564941406,-0.022295854459533852,246.36833267211915,204.29979919433595,264.80964591747227,242.11166193916847,22.697983978303796,66.28230184615674,0.744391
2021-01-19,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,281.51666259765625,76101000,0.92,0.88,-0.8,0.0,275.38665771484375,0.022259629183487794,249.51249923706055,207.12359924316405,267.3799561759621,245.03055087683424,22.349405299127852,68.1187964869963,0.571053
2021-01-20,286.2466735839844,286.5,279.09332275390625,283.48333740234375,283.48333740234375,76997700,1.26,-0.39,-1.08,0.0,281.51666259765625,0.006985997867906926,252.10333251953125,209.872666015625,269.85739944155927,247.87890543427937,21.97849400727989,68.70767538315985,0.509832
2021-01-21,285.0,285.239990234375,280.47332763671875,281.663330078125,281.663330078125,61563300,-0.04,-0.55,-0.94,0.0,283.48333740234375,-0.006420156263490155,255.35549926757812,212.6395993041992,271.6736964625694,250.3814554078976,21.29224105467182,67.46573765271077,0.441409
2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,282.21331787109375,282.21331787109375,60199500,-0.07,1.87,-0.12,0.0,281.663330078125,0.001952642514083036,258.7938316345215,215.47546569824217,273.29517667926547,252.73937114591212,20.55580553335335,67.65600001836307,0.365758
2021-01-25,285.0,300.1333312988281,279.6066589355469,293.6000061035156,293.6000061035156,123520200,0.29,-0.05,-0.4,0.0,282.21331787109375,0.04034780611460356,262.70749893188474,218.61173248291016,276.41899659068855,255.76608484647534,20.652911744213213,71.38684145803899,0.0972296
2021-01-26,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,294.36334228515625,69394800,-0.32,0.02,0.01,0.0,293.6000061035156,0.0025999188207492504,266.396166229248,221.71813262939452,279.1796651590682,258.6251409530443,20.55452420602387,71.62315050159475,-0.00347361
2021-01-27,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,288.0533447265625,82002000,-2.53,1.33,1.56,0.0,294.36334228515625,-0.021436084770640757,269.7373336791992,224.73413299560548,280.5448466309904,260.8050078992308,19.739838731759562,66.71796581155948,-0.109488
2021-01-28,273.3333435058594,282.6666564941406,267.0,278.4766540527344,278.4766540527344,79134000,0.92,-1.93,-0.91,0.0,288.0533447265625,-0.03324624014666066,272.5613327026367,227.58033264160156,280.22666315741253,262.11401872541626,18.112644431996273,60.001580738837724,-0.220853
2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,264.510009765625,104972400,-1.84,0.59,0.58,0.0,278.4766540527344,-0.05015373491403897,274.2071662902832,230.14993286132812,277.80871648175287,262.2914995432095,15.517216938543356,51.810000600391405,-0.337612
2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,279.9366760253906,76174200,1.73,0.93,-1.47,0.0,264.510009765625,0.058321672867634636,276.4428337097168,232.804599609375,278.13609487308173,263.5985496530007,14.537545220081029,58.542452969414185,-0.720564
2021-02-02,281.55999755859375,293.5,280.73333740234375,290.92999267578125,290.92999267578125,73038600,1.48,-0.85,-1.08,0.0,279.9366760253906,0.039270726531715754,278.82649993896484,235.37893280029297,280.1043868427278,265.62310098802146,14.481285854706357,62.55693148504479,-0.841061
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,284.89666748046875,55030500,0.15,0.43,0.7,0.0,290.92999267578125,-0.02073806533256325,280.8194999694824,237.74839935302734,280.84166078699565,267.0507725800546,13.79088820694102,59.170491429725274,-0.949023
2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,283.3299865722656,47438100,1.23,0.38,0.37,0.0,284.89666748046875,-0.005499119810906632,282.3863327026367,240.15093231201172,281.22448013857564,268.25664028318135,12.967839855394288,58.28810986248557,-1.04449
